Var1,Var2,Var3
4.666,0.107378655151995,-0.745453303680906
4.668,0.107378655151995,-0.751896022990026
4.67,0.110446616727766,-0.773678550178002
4.672,0.113514578303537,-0.795645155060524
4.674,0.113514578303537,-0.802456029758737
4.676,0.116582539879309,-0.824606712335805
4.678,0.11965050145508,-0.84694147260742
4.68,0.122718463030851,-0.869460310573581
4.682,0.122718463030851,-0.876823418355433
4.684,0.125786424606623,-0.89952633401614
4.686,0.128854386182394,-0.922413327371394
4.688,0.131922347758165,-0.945484398421194
4.69,0.134990309333936,-0.96873954716554
4.692,0.138058270909708,-0.992178773604433
4.694,0.141126232485479,-1.01580207773787
4.696,0.14419419406125,-1.03960945956586
4.698,0.147262155637022,-1.06360091908839
4.7,0.150330117212793,-1.08777645630547
4.702,0.153398078788564,-1.11213607121709
4.704,0.156466040364335,-1.13667976382326
4.706,0.159534001940107,-1.16140753412398
4.708,0.162601963515878,-1.18631938211924
4.71,0.165669925091649,-1.21141530780905
4.712,0.168737886667421,-1.2366953111934
4.714,0.171805848243192,-1.26215939227231
4.716,0.174873809818963,-1.28780755104575
4.718,0.174873809818963,-1.29829997963489
4.72,0.177941771394734,-1.32413221610289
4.722,0.181009732970506,-1.35014853026543
4.724,0.184077694546277,-1.37634892212251
4.726,0.184077694546277,-1.38739358379529
4.728,0.187145656122048,-1.41377805334692
4.73,0.190213617697819,-1.4403466005931
4.732,0.190213617697819,-1.45175941765497
4.734,0.193281579273591,-1.4785120425957
4.736,0.193281579273591,-1.49010893735211
4.738,0.196349540849362,-1.51704563998738
4.74,0.196349540849362,-1.52882661243835
4.742,0.199417502425133,-1.55594739276816
4.744,0.199417502425133,-1.56791244291367
4.746,0.202485464000905,-1.59521730093804
4.748,0.202485464000905,-1.60736642877809
4.75,0.205553425576676,-1.634855364497
4.752,0.205553425576676,-1.6471885700316
4.754,0.208621387152447,-1.67486158344506
4.756,0.208621387152447,-1.68737886667421
4.758,0.211689348728218,-1.71523595778221
4.76,0.211689348728218,-1.7279373187059
4.762,0.21475731030399,-1.75597848750845
4.764,0.217825271879761,-1.78420373400555
4.766,0.217825271879761,-1.79727325031833
4.768,0.220893233455532,-1.82568257450997
4.77,0.220893233455532,-1.83893616851731
4.772,0.223961195031304,-1.8675295704035
4.774,0.227029156607075,-1.89630704998423
4.776,0.230097118182846,-1.92526860725951
4.778,0.230097118182846,-1.93907443435048
4.78,0.233165079758617,-1.96822006932031
4.782,0.236233041334389,-1.99754978198468
4.784,0.236233041334389,-2.01172376446475
4.786,0.23930100291016,-2.04123755482366
4.788,0.242368964485931,-2.07093542287713
4.79,0.245436926061703,-2.10081736862514
4.792,0.245436926061703,-2.11554358418885
4.794,0.248504887637474,-2.1456096076314
4.796,0.251572849213245,-2.17585970876851
4.798,0.254640810789016,-2.20629388760016
4.8,0.257708772364788,-2.23691214412636
4.802,0.260776733940559,-2.2677144783471
4.804,0.26384469551633,-2.29870089026239
4.806,0.266912657092102,-2.32987137987223
4.808,0.269980618667873,-2.36122594717661
4.81,0.273048580243644,-2.39276459217554
4.812,0.276116541819415,-2.42448731486901
4.814,0.279184503395187,-2.45639411525704
4.816,0.282252464970958,-2.4884849933396
4.818,0.285320426546729,-2.52075994911672
4.82,0.288388388122501,-2.55321898258838
4.822,0.291456349698272,-2.58586209375458
4.824,0.294524311274043,-2.61868928261534
4.826,0.300660234425586,-2.66704035704949
4.828,0.303728196001357,-2.70041977899388
4.83,0.306796157577128,-2.73398327863282
4.832,0.3098641191529,-2.7677308559663
4.834,0.312932080728671,-2.80166251099434
4.836,0.319068003880213,-2.85111805159577
4.838,0.322135965455985,-2.88560193970744
4.84,0.325203927031756,-2.92026990551365
4.842,0.328271888607527,-2.95512194901441
4.844,0.331339850183298,-2.99015807020972
4.846,0.33440781175907,-3.02537826909958
4.848,0.337475773334841,-3.06078254568398
4.85,0.340543734910612,-3.09637089996292
4.852,0.340543734910612,-3.11680352405756
4.854,0.343611696486384,-3.15257595603105
4.856,0.346679658062155,-3.18853246569909
4.858,0.346679658062155,-3.20933324518282
4.86,0.349747619637926,-3.24547383254541
4.862,0.352815581213697,-3.28179849760254
4.864,0.352815581213697,-3.30296743247536
4.866,0.352815581213697,-3.32413636734818
4.868,0.355883542789469,-3.36064511009986
4.87,0.355883542789469,-3.38199812266723
4.872,0.35895150436524,-3.41869094311346
4.874,0.35895150436524,-3.44022803337537
4.876,0.362019465941011,-3.47710493151614
4.878,0.362019465941011,-3.4988260994726
4.88,0.362019465941011,-3.52054726742906
4.882,0.365087427516783,-3.55760824326438
4.884,0.365087427516783,-3.57951348891539
4.886,0.365087427516783,-3.60141873456639
4.888,0.368155389092554,-3.63866378809626
4.89,0.368155389092554,-3.66075311144181
4.892,0.371223350668325,-3.69818224266622
4.894,0.374291312244096,-3.73579545158518
4.896,0.374291312244096,-3.75825293031982
4.898,0.377359273819868,-3.79605021693332
4.9,0.377359273819868,-3.81869177336251
4.902,0.380427235395639,-3.85667313767056
4.904,0.38349519697141,-3.89483857967316
4.906,0.38349519697141,-3.91784829149144
4.908,0.386563158547182,-3.95619781118858
4.91,0.386563158547182,-3.97939160070141
4.912,0.389631120122953,-4.0179251980931
4.914,0.389631120122953,-4.04130306530048
4.916,0.392699081698724,-4.08002074038671
4.918,0.392699081698724,-4.10358268528864
4.92,0.395767043274495,-4.14248443806942
4.922,0.395767043274495,-4.16623046066588
4.924,0.395767043274495,-4.18997648326235
4.926,0.398835004850267,-4.22906231373768
4.928,0.398835004850267,-4.2529924140287
4.93,0.398835004850267,-4.27692251431971
4.932,0.398835004850267,-4.30085261461073
4.934,0.398835004850267,-4.32478271490174
4.936,0.398835004850267,-4.34871281519276
4.938,0.398835004850267,-4.37264291548378
4.94,0.398835004850267,-4.39657301577479
4.942,0.398835004850267,-4.42050311606581
4.944,0.398835004850267,-4.44443321635682
4.946,0.398835004850267,-4.46836331664784
4.948,0.398835004850267,-4.49229341693886
4.95,0.398835004850267,-4.51622351722987
4.952,0.398835004850267,-4.54015361752089
4.954,0.398835004850267,-4.5640837178119
4.956,0.398835004850267,-4.58801381810292
4.958,0.398835004850267,-4.61194391839394
4.96,0.398835004850267,-4.63587401868495
4.962,0.398835004850267,-4.65980411897597
4.964,0.398835004850267,-4.68373421926698
4.966,0.398835004850267,-4.707664319558
4.968,0.398835004850267,-4.73159441984902
4.97,0.398835004850267,-4.75552452014003
4.972,0.398835004850267,-4.77945462043105
4.974,0.398835004850267,-4.80338472072206
4.976,0.398835004850267,-4.82731482101308
4.978,0.398835004850267,-4.85124492130409
4.98,0.398835004850267,-4.87517502159511
4.982,0.398835004850267,-4.89910512188613
4.984,0.398835004850267,-4.92303522217714
4.986,0.398835004850267,-4.94696532246816
4.988,0.395767043274495,-4.95555561488032
4.99,0.395767043274495,-4.97930163747679
4.992,0.395767043274495,-5.00304766007326
4.994,0.395767043274495,-5.02679368266973
4.996,0.395767043274495,-5.0505397052662
4.998,0.395767043274495,-5.07428572786267
5,0.395767043274495,-5.09803175045914
5.002,0.395767043274495,-5.12177777305561
5.004,0.395767043274495,-5.14552379565207
5.006,0.395767043274495,-5.16926981824854
5.008,0.395767043274495,-5.19301584084501
5.01,0.395767043274495,-5.21676186344148
5.012,0.392699081698724,-5.2251680781591
5.014,0.392699081698724,-5.24873002306102
5.016,0.392699081698724,-5.27229196796294
5.018,0.392699081698724,-5.29585391286487
5.02,0.392699081698724,-5.31941585776679
5.022,0.392699081698724,-5.34297780266871
5.024,0.392699081698724,-5.36653974757064
5.026,0.392699081698724,-5.39010169247256
5.028,0.392699081698724,-5.41366363737448
5.03,0.392699081698724,-5.43722558227641
5.032,0.392699081698724,-5.46078752717833
5.034,0.392699081698724,-5.48434947208025
5.036,0.392699081698724,-5.50791141698218
5.038,0.392699081698724,-5.5314733618841
5.04,0.392699081698724,-5.55503530678602
5.042,0.392699081698724,-5.57859725168795
5.044,0.392699081698724,-5.60215919658987
5.046,0.392699081698724,-5.62572114149179
5.048,0.392699081698724,-5.64928308639372
5.05,0.392699081698724,-5.67284503129564
5.052,0.392699081698724,-5.69640697619756
5.054,0.392699081698724,-5.71996892109949
5.056,0.392699081698724,-5.74353086600141
5.058,0.392699081698724,-5.76709281090333
5.06,0.392699081698724,-5.79065475580526
5.062,0.392699081698724,-5.81421670070718
5.064,0.392699081698724,-5.8377786456091
5.066,0.392699081698724,-5.86134059051103
5.068,0.392699081698724,-5.88490253541295
5.07,0.395767043274495,-5.92380428819373
5.072,0.395767043274495,-5.9475503107902
5.074,0.395767043274495,-5.97129633338667
5.076,0.395767043274495,-5.99504235598314
5.078,0.395767043274495,-6.01878837857961
5.08,0.395767043274495,-6.04253440117608
5.082,0.395767043274495,-6.06628042377255
5.084,0.395767043274495,-6.09002644636902
5.086,0.395767043274495,-6.11377246896549
5.088,0.395767043274495,-6.13751849156196
5.09,0.395767043274495,-6.16126451415843
5.092,0.395767043274495,-6.1850105367549
5.094,0.395767043274495,-6.20875655935137
5.096,0.395767043274495,-6.23250258194784
5.098,0.395767043274495,-6.25624860454431
5.1,0.395767043274495,-6.27999462714078
5.102,0.395767043274495,-6.30374064973724
5.104,0.395767043274495,-6.32748667233371
5.106,0.395767043274495,-6.35123269493018
5.108,0.395767043274495,-6.37497871752665
5.11,0.395767043274495,-6.39872474012312
5.112,0.395767043274495,-6.42247076271959
5.114,0.395767043274495,-6.44621678531606
5.116,0.395767043274495,-6.46996280791253
5.118,0.395767043274495,-6.493708830509
5.12,0.395767043274495,-6.51745485310547
5.122,0.395767043274495,-6.54120087570194
5.124,0.395767043274495,-6.56494689829841
5.126,0.395767043274495,-6.58869292089488
5.128,0.395767043274495,-6.61243894349135
5.13,0.395767043274495,-6.63618496608782
5.132,0.395767043274495,-6.65993098868429
5.134,0.395767043274495,-6.68367701128076
5.136,0.395767043274495,-6.70742303387723
5.138,0.395767043274495,-6.7311690564737
5.14,0.395767043274495,-6.75491507907017
5.142,0.392699081698724,-6.76332129378778
5.144,0.392699081698724,-6.7868832386897
5.146,0.392699081698724,-6.81044518359163
5.148,0.392699081698724,-6.83400712849355
5.15,0.392699081698724,-6.85756907339548
5.152,0.392699081698724,-6.8811310182974
5.154,0.389631120122953,-6.88935315532047
5.156,0.389631120122953,-6.91273102252784
5.158,0.389631120122953,-6.93610888973522
5.16,0.389631120122953,-6.9594867569426
5.162,0.389631120122953,-6.98286462414998
5.164,0.386563158547182,-6.9909026834785
5.166,0.386563158547182,-7.01409647299133
5.168,0.386563158547182,-7.03729026250416
5.17,0.386563158547182,-7.06048405201699
5.172,0.38349519697141,-7.06833803365096
5.174,0.38349519697141,-7.09134774546925
5.176,0.38349519697141,-7.11435745728753
5.178,0.38349519697141,-7.13736716910582
5.18,0.380427235395639,-7.14503707304524
5.182,0.380427235395639,-7.16786270716898
5.184,0.380427235395639,-7.19068834129272
5.186,0.377359273819868,-7.1981741675376
5.188,0.377359273819868,-7.2208157239668
5.19,0.377359273819868,-7.24345728039599
5.192,0.377359273819868,-7.26609883682518
5.194,0.377359273819868,-7.28874039325437
5.196,0.377359273819868,-7.31138194968356
5.198,0.377359273819868,-7.33402350611275
5.2,0.377359273819868,-7.35666506254195
5.202,0.377359273819868,-7.37930661897114
5.204,0.374291312244096,-7.38660836752147
5.206,0.374291312244096,-7.40906584625612
5.208,0.374291312244096,-7.43152332499077
5.21,0.374291312244096,-7.45398080372541
5.212,0.374291312244096,-7.47643828246006
5.214,0.374291312244096,-7.4988957611947
5.216,0.374291312244096,-7.52135323992935
5.218,0.374291312244096,-7.54381071866399
5.22,0.374291312244096,-7.56626819739864
5.222,0.374291312244096,-7.58872567613329
5.224,0.374291312244096,-7.61118315486793
5.226,0.374291312244096,-7.63364063360258
5.228,0.374291312244096,-7.65609811233722
5.23,0.374291312244096,-7.67855559107187
5.232,0.374291312244096,-7.70101306980652
5.234,0.374291312244096,-7.72347054854116
5.236,0.374291312244096,-7.74592802727581
5.238,0.374291312244096,-7.76838550601045
5.24,0.374291312244096,-7.7908429847451
5.242,0.374291312244096,-7.81330046347975
5.244,0.374291312244096,-7.83575794221439
5.246,0.374291312244096,-7.85821542094904
5.248,0.374291312244096,-7.88067289968368
5.25,0.374291312244096,-7.90313037841833
5.252,0.374291312244096,-7.92558785715297
5.254,0.374291312244096,-7.94804533588762
5.256,0.374291312244096,-7.97050281462227
5.258,0.374291312244096,-7.99296029335691
5.26,0.374291312244096,-8.01541777209156
5.262,0.374291312244096,-8.0378752508262
5.264,0.374291312244096,-8.06033272956085
5.266,0.374291312244096,-8.0827902082955
5.268,0.374291312244096,-8.10524768703014
5.27,0.374291312244096,-8.12770516576479
5.272,0.374291312244096,-8.15016264449943
5.274,0.374291312244096,-8.17262012323408
5.276,0.374291312244096,-8.19507760196873
5.278,0.374291312244096,-8.21753508070337
5.28,0.374291312244096,-8.23999255943802
5.282,0.374291312244096,-8.26245003817266
5.284,0.374291312244096,-8.28490751690731
5.286,0.374291312244096,-8.30736499564195
5.288,0.374291312244096,-8.3298224743766
5.29,0.374291312244096,-8.35227995311125
5.292,0.374291312244096,-8.37473743184589
5.294,0.374291312244096,-8.39719491058054
5.296,0.374291312244096,-8.41965238931518
5.298,0.374291312244096,-8.44210986804983
5.3,0.374291312244096,-8.46456734678448
5.302,0.377359273819868,-8.50236463339798
5.304,0.377359273819868,-8.52500618982717
5.306,0.377359273819868,-8.54764774625636
5.308,0.377359273819868,-8.57028930268555
5.31,0.377359273819868,-8.59293085911474
5.312,0.377359273819868,-8.61557241554394
5.314,0.377359273819868,-8.63821397197313
5.316,0.377359273819868,-8.66085552840232
5.318,0.377359273819868,-8.68349708483151
5.32,0.377359273819868,-8.7061386412607
5.322,0.377359273819868,-8.7287801976899
5.324,0.377359273819868,-8.75142175411909
5.326,0.380427235395639,-8.78940311842713
5.328,0.380427235395639,-8.81222875255087
5.33,0.380427235395639,-8.83505438667461
5.332,0.380427235395639,-8.85788002079835
5.334,0.380427235395639,-8.88070565492209
5.336,0.380427235395639,-8.90353128904583
5.338,0.380427235395639,-8.92635692316957
5.34,0.380427235395639,-8.9491825572933
5.342,0.380427235395639,-8.97200819141704
5.344,0.380427235395639,-8.99483382554078
5.346,0.380427235395639,-9.01765945966452
5.348,0.380427235395639,-9.04048509378826
5.35,0.380427235395639,-9.063310727912
5.352,0.380427235395639,-9.08613636203573
5.354,0.380427235395639,-9.10896199615947
5.356,0.380427235395639,-9.13178763028321
5.358,0.377359273819868,-9.13927345652809
5.36,0.377359273819868,-9.16191501295729
5.362,0.377359273819868,-9.18455656938648
5.364,0.377359273819868,-9.20719812581567
5.366,0.377359273819868,-9.22983968224486
5.368,0.377359273819868,-9.25248123867405
5.37,0.377359273819868,-9.27512279510325
5.372,0.377359273819868,-9.29776435153244
5.374,0.377359273819868,-9.32040590796163
5.376,0.377359273819868,-9.34304746439082
5.378,0.377359273819868,-9.36568902082001
5.38,0.377359273819868,-9.3883305772492
5.382,0.377359273819868,-9.4109721336784
5.384,0.377359273819868,-9.43361369010759
5.386,0.374291312244096,-9.44091543865792
5.388,0.374291312244096,-9.46337291739257
5.39,0.374291312244096,-9.48583039612721
5.392,0.374291312244096,-9.50828787486186
5.394,0.374291312244096,-9.53074535359651
5.396,0.374291312244096,-9.55320283233115
5.398,0.374291312244096,-9.5756603110658
5.4,0.374291312244096,-9.59811778980044
5.402,0.371223350668325,-9.60523546065623
5.404,0.371223350668325,-9.62750886169633
5.406,0.371223350668325,-9.64978226273643
5.408,0.371223350668325,-9.67205566377653
5.41,0.371223350668325,-9.69432906481663
5.412,0.371223350668325,-9.71660246585673
5.414,0.368155389092554,-9.72353605901797
5.416,0.368155389092554,-9.74562538236352
5.418,0.368155389092554,-9.76771470570908
5.42,0.368155389092554,-9.78980402905463
5.422,0.365087427516783,-9.79655354452133
5.424,0.365087427516783,-9.81845879017233
5.426,0.362019465941011,-9.82502422794449
5.428,0.362019465941011,-9.84674539590095
5.43,0.35895150436524,-9.85312675597855
5.432,0.35895150436524,-9.87466384624046
5.434,0.355883542789469,-9.88086112862352
5.436,0.355883542789469,-9.90221414119089
5.438,0.352815581213697,-9.9082273458794
5.44,0.352815581213697,-9.92939628075223
5.442,0.352815581213697,-9.95056521562505
5.444,0.352815581213697,-9.97173415049787
5.446,0.349747619637926,-9.97756327749183
5.448,0.349747619637926,-9.99854813467011
5.45,0.349747619637926,-10.0195329918484
5.452,0.349747619637926,-10.0405178490267
5.454,0.346679658062155,-10.0461628983261
5.456,0.346679658062155,-10.0669636778098
5.458,0.346679658062155,-10.0877644572935
5.46,0.346679658062155,-10.1085652367773
5.462,0.346679658062155,-10.129366016261
5.464,0.346679658062155,-10.1501667957447
5.466,0.343611696486384,-10.1556277673496
5.468,0.343611696486384,-10.1762444691388
5.47,0.343611696486384,-10.196861170928
5.472,0.343611696486384,-10.2174778727171
5.474,0.343611696486384,-10.2380945745063
5.476,0.343611696486384,-10.2587112762955
5.478,0.343611696486384,-10.2793279780847
5.48,0.343611696486384,-10.2999446798739
5.482,0.343611696486384,-10.3205613816631
5.484,0.343611696486384,-10.3411780834522
5.486,0.343611696486384,-10.3617947852414
5.488,0.343611696486384,-10.3824114870306
5.49,0.343611696486384,-10.4030281888198
5.492,0.343611696486384,-10.423644890609
5.494,0.343611696486384,-10.4442615923982
5.496,0.343611696486384,-10.4648782941873
5.498,0.343611696486384,-10.4854949959765
5.5,0.343611696486384,-10.5061116977657
5.502,0.340543734910612,-10.511388591676
5.504,0.340543734910612,-10.5318212157707
5.506,0.340543734910612,-10.5522538398653
5.508,0.340543734910612,-10.57268646396
5.51,0.340543734910612,-10.5931190880546
5.512,0.340543734910612,-10.6135517121492
5.514,0.340543734910612,-10.6339843362439
5.516,0.340543734910612,-10.6544169603385
5.518,0.340543734910612,-10.6748495844331
5.52,0.340543734910612,-10.6952822085278
5.522,0.340543734910612,-10.7157148326224
5.524,0.340543734910612,-10.736147456717
5.526,0.340543734910612,-10.7565800808117
5.528,0.340543734910612,-10.7770127049063
5.53,0.340543734910612,-10.797445329001
5.532,0.340543734910612,-10.8178779530956
5.534,0.340543734910612,-10.8383105771902
5.536,0.340543734910612,-10.8587432012849
5.538,0.340543734910612,-10.8791758253795
5.54,0.340543734910612,-10.8996084494741
5.542,0.340543734910612,-10.9200410735688
5.544,0.340543734910612,-10.9404736976634
5.546,0.340543734910612,-10.9609063217581
5.548,0.340543734910612,-10.9813389458527
5.55,0.340543734910612,-11.0017715699473
5.552,0.340543734910612,-11.022204194042
5.554,0.340543734910612,-11.0426368181366
5.556,0.340543734910612,-11.0630694422312
5.558,0.340543734910612,-11.0835020663259
5.56,0.340543734910612,-11.1039346904205
5.562,0.340543734910612,-11.1243673145151
5.564,0.343611696486384,-11.1601397464886
5.566,0.343611696486384,-11.1807564482778
5.568,0.343611696486384,-11.201373150067
5.57,0.343611696486384,-11.2219898518562
5.572,0.343611696486384,-11.2426065536454
5.574,0.343611696486384,-11.2632232554346
5.576,0.343611696486384,-11.2838399572237
5.578,0.343611696486384,-11.3044566590129
5.58,0.343611696486384,-11.3250733608021
5.582,0.343611696486384,-11.3456900625913
5.584,0.343611696486384,-11.3663067643805
5.586,0.343611696486384,-11.3869234661697
5.588,0.343611696486384,-11.4075401679588
5.59,0.343611696486384,-11.428156869748
5.592,0.343611696486384,-11.4487735715372
5.594,0.343611696486384,-11.4693902733264
5.596,0.343611696486384,-11.4900069751156
5.598,0.343611696486384,-11.5106236769048
5.6,0.343611696486384,-11.5312403786939
5.602,0.343611696486384,-11.5518570804831
5.604,0.343611696486384,-11.5724737822723
5.606,0.343611696486384,-11.5930904840615
5.608,0.343611696486384,-11.6137071858507
5.61,0.343611696486384,-11.6343238876399
5.612,0.343611696486384,-11.654940589429
5.614,0.343611696486384,-11.6755572912182
5.616,0.343611696486384,-11.6961739930074
5.618,0.343611696486384,-11.7167906947966
5.62,0.343611696486384,-11.7374073965858
5.622,0.346679658062155,-11.7733639062538
5.624,0.346679658062155,-11.7941646857376
5.626,0.346679658062155,-11.8149654652213
5.628,0.346679658062155,-11.835766244705
5.63,0.346679658062155,-11.8565670241887
5.632,0.346679658062155,-11.8773678036725
5.634,0.346679658062155,-11.8981685831562
5.636,0.346679658062155,-11.9189693626399
5.638,0.346679658062155,-11.9397701421237
5.64,0.346679658062155,-11.9605709216074
5.642,0.346679658062155,-11.9813717010911
5.644,0.346679658062155,-12.0021724805748
5.646,0.346679658062155,-12.0229732600586
5.648,0.349747619637926,-12.0591138474212
5.65,0.349747619637926,-12.0800987045994
5.652,0.349747619637926,-12.1010835617777
